Name,Subset_ID,Shapely_Value
CNET_241523.exe,0.0,417.17912025252826
Windows_142.exe,0.0,417.17912025252826
Sourceforge_683.exe,0.0,417.17912025252826
08b5b045f8cb684aba0916d95a0345e9e5af989acd40ed2fe0f68cf2ba134c8f,0.0,417.17912025252826
fa1da2a18de11d99988607d49a56011d101db9ca9c6d4e39e0104f77c0cada38,0.0,417.17912025252826
Sourceforge_4377.exe,0.0,417.17912025252826
3d0RlfbApTZ7gUcz9uiy,0.0,417.17912025252826
hb9uKJOr5i82jEymWofH,0.0,417.17912025252826
D5kcQe1tHxjVsZwTYOLp,0.0,417.17912025252826
Sourceforge_114.exe,0.0,417.17912025252826
9e1de938593047ff4e508433162d4061f57e6c09bee8b3f7459d1b3685babd8c,0.0,417.17912025252826
4vxohlcEjbqS8ramJMO7,0.0,417.17912025252826
E4r0jbMGeABRC92Ucz6l,0.0,417.17912025252826
d6fdf1eb8ee8d2156c32cd1ce115969bb2872fee098958f430c67824698ed306,0.0,417.17912025252826
0755a7cc5d59d19e3247753c0a98064be26bb4ec892511bbb7f65bf8eaa53c1b,0.0,417.17912025252826
Sourceforge_4551.exe,0.0,417.17912025252826
7To2l5mzJPgjGIUWu93R,0.0,417.17912025252826
53b3df643c597db107a37a73170d73231cbb1e98ba26154ce1eb1d4fa7ba6f5e,0.0,417.17912025252826
CNET_238879.exe,0.0,417.17912025252826
fbfbfd66d77416d15bb6603a26cceafe9290ffd3930f91661f7b8037a11e7dd9,0.0,417.17912025252826
ab097e8b19ec166a2ff65d10ab06a8d572216cee2b0c44ebe183a8cb60b2bae7,0.0,417.17912025252826
cf68ba3c673632dbddaca778ab9e114922df978ab7b7047faf1b23cf3fce3de4,0.0,417.17912025252826
gIjbust1dlK9OpEiAMBV,0.0,417.17912025252826
3733ea3771b886f4a27b581e7441c27bbd60d5b1b99e37c43ee4d5723adf9569,0.0,417.17912025252826
b1110ac4176c82134ae226c742d7ab5b0649d9ad4e35464342abcc33d4cf0215,0.0,417.17912025252826
CNET_21540.exe,0.0,417.17912025252826
6AvPYWD0O3QysBdpXuhn,0.0,417.17912025252826
aCmnVPKkA4vrdoyHS6uB,0.0,417.17912025252826
euYEoDm6IyNdvHa5xcMi,0.0,417.17912025252826
7ykVQP3IzRgKpN95olma,0.0,417.17912025252826
499.exe,0.0,417.17912025252826
b481629c75eccf371b42a629ab6c300a305c97b6f1935ea6c053b99188c4752f,0.0,417.17912025252826
Windows_16.exe,0.0,417.17912025252826
1IbqA5sdXj3P0CMOGmiE,0.0,417.17912025252826
Sourceforge_4184.exe,0.0,417.17912025252826
0b673dc77184cc296cfd0cb818e37de5c8bcfe59c0b07a9677822526953b4fb9,0.0,417.17912025252826
5YxvIRpAnTkW7KBDHyJP,0.0,417.17912025252826
7MOSHZDbnxzfhyAmqjYl,0.0,417.17912025252826
21S5IzZvPWd0MQr9yoq4,0.0,417.17912025252826
3E6cAGWj4YTUK8Zg59pH,0.0,417.17912025252826
jmZFJgqWL2NO5HkQIh3o,0.0,417.17912025252826
CNET_101838.exe,0.0,417.17912025252826
aORXG41yvEDJcbFNfxPw,0.0,417.17912025252826
efc49ed4211c52f75284dea18ae344f63736718f0a06b78038d5f388427c3c6b,0.0,417.17912025252826
Sourceforge_7504.exe,0.0,417.17912025252826
Sourceforge_5720.exe,0.0,417.17912025252826
4e0aa625e4f6a211e7f86967a1fc06fa5b02cea8dabff50bd25f163b6b3e7b93,0.0,417.17912025252826
Sourceforge_485.exe,0.0,417.17912025252826
Sourceforge_1822.exe,0.0,417.17912025252826
Sourceforge_5606.exe,0.0,417.17912025252826
1883.exe,0.0,417.17912025252826
Sourceforge_1058.exe,0.0,417.17912025252826
7fbb1e8b5dd5e4766e8a2503ce8696319a83c4e41b13449cc84aa16d4e3b4693,0.0,417.17912025252826
b334a0d40355946f10575228e73a18c835835bdb520a01f7aad3b1229efe876d,0.0,417.17912025252826
1KB3Z7gd5aN4Xmx8W0sf,0.0,417.17912025252826
