Name,Subset_ID,Shapely_Value
a4b7808fa97975a489ad3478b73605c32155c5428f09c47671ff398bb6b43c3c,0.0,372.1024333905537
137.exe,0.0,372.1024333905537
1114.exe,0.0,372.1024333905537
1KjZ4An78sOytkzgRL0E,0.0,372.1024333905537
Fak63AcdS2zmGYv5bpsN,0.0,372.1024333905537
091fe23094cef52382e4f02cf80000a125696460a853d355de236602d4e7d697,0.0,372.1024333905537
b2804d7062a867db19db7ff38b5a485a4ddc586584c961f05c4a6d20d3b67820,0.0,372.1024333905537
b58354a0f7c022d00304bbf8c2ba35599f246d1c4248c887e961b7330abd35a8,0.0,372.1024333905537
e52d9c6ad94234d095d2fcdcf9e509c6cf69acf0b11fbddb2ab1431a7f3c6893,0.0,372.1024333905537
jmZFJgqWL2NO5HkQIh3o,0.0,372.1024333905537
CNET_204678.exe,0.0,372.1024333905537
5f4b1e025fff8f9e7e8ea938332f6da109cc6917e3a1e38996e6f99016d89384,0.0,372.1024333905537
d1d3e2c0d270c74986ece7c89e8f759b86f783e2779a4d18fb1e4725b63da341,0.0,372.1024333905537
eacf2e51299deb95f75bc0037875e6c78d79ca1054089aa565b2c0f52d29e5fe,0.0,372.1024333905537
Sourceforge_1518.exe,0.0,372.1024333905537
b8274503ac6828f76a38d9cffb02de2bf82ab8c6580da803e7e85af534528f66,0.0,372.1024333905537
Sourceforge_1712.exe,0.0,372.1024333905537
K8zhErbvBDQ9FdYyT30R,0.0,372.1024333905537
Sourceforge_4778.exe,0.0,372.1024333905537
0eaNKwluUmkYdIvZ923c,0.0,372.1024333905537
CNET_245373.exe,0.0,372.1024333905537
b3e8a85d71586f39a93744d0dbcdd93d6170306e9256b135f120d08eba485cea,0.0,372.1024333905537
1759.exe,0.0,372.1024333905537
FoafOZJusw17CRkz4Ul8,0.0,372.1024333905537
4676d66edb2ddedd058378cbda0dc02c30329c10a2aae769a97e214f84c64fc9,0.0,372.1024333905537
edc205d689effa5809b4d9656dce4642350d4433a7e37702c7f1906e4b25851f,0.0,372.1024333905537
d74fe53835923a9c067525eff707aa5e2994d1729e7b29f4ff180cae6af4193a,0.0,372.1024333905537
df1f22cc634826085eedbef5bf8e106493c821c9362baf6a3e4880878c9ae780,0.0,372.1024333905537
f3e3fee0e9bb11f42011ad76a427a7252fa10cfc7e56be33de3c1b353aa9951a,0.0,372.1024333905537
CGBynzMig0KHdZuqfk8b,0.0,372.1024333905537
2a4ea8ceb4c981dee82b849bc7e10519cb2a146bf80ec2d25039b5b8cfd227d8,0.0,372.1024333905537
75698eb6a16c78218f243d1afc6f799c7d69845d9d038d532d2732a2eaf3ef04,0.0,372.1024333905537
CNET_203202.exe,0.0,372.1024333905537
gwS6d1lqMByKUNCEDXVb,0.0,372.1024333905537
513c8fdd0e211a18c25836f041ba0fcfb1dddf472ff91b72b6a15eb049cef184,0.0,372.1024333905537
Sourceforge_6707.exe,0.0,372.1024333905537
Sourceforge_308.exe,0.0,372.1024333905537
60gR3qnjoYPf4rpbCOSk,0.0,372.1024333905537
ghP9Fz6SMXUvwxLjQrIq,0.0,372.1024333905537
e86c9513a79fc11c90ee836a5c9a9d6f97273915a08cd2bd9bbc109a343ec900,0.0,372.1024333905537
5cbf8078983a13d7aecedf195ebee5d7ee9343063ea418b309c2e6936f71a435,0.0,372.1024333905537
Sourceforge_5409.exe,0.0,372.1024333905537
2414.exe,0.0,372.1024333905537
gZRseTmhYfHPvEnVFDiq,0.0,372.1024333905537
Sourceforge_2202.exe,0.0,372.1024333905537
DfFgIXKhSYVG8tvUk07u,0.0,372.1024333905537
FsHojWp48ESXDbxczK0Q,0.0,372.1024333905537
f9b6c1b510aa3ea7b766d5de80cb912b3b27c7786dccdd7b1d9c87e206160a89,0.0,372.1024333905537
Sourceforge_4082.exe,0.0,372.1024333905537
Sourceforge_2013.exe,0.0,372.1024333905537
HSeCYbTOxjRn3y2XPAvf,0.0,372.1024333905537
Sourceforge_6169.exe,0.0,372.1024333905537
Ewlc6ehLbWF0VgJdOfs2,0.0,372.1024333905537
110.exe,0.0,372.1024333905537
C1OlcN2H8W0YATqZxipn,0.0,372.1024333905537
Sourceforge_5611.exe,0.0,372.1024333905537
57abd75a77d58ec3c2371f3e6d61d833561660f0cc180f5332bce8fd040e7309,0.0,372.1024333905537
b4be4ca9053d83301bdd01e6e2568af791aa819798f29fc8cf85eab4037edb4e,0.0,372.1024333905537
9AeVRcUy4nGNCjL0WdKt,0.0,372.1024333905537
933b3518041b978efa6f14e957c5a72dbd62b3e460129c2eb6904ba09c1b8f17,0.0,372.1024333905537
Sourceforge_4039.exe,0.0,372.1024333905537
5aad4e8411345827709d260128c9cbf52733442d4d87b24e452be806437803fb,0.0,372.1024333905537
280npuOwNHdxPDVmAyLT,0.0,372.1024333905537
ff4d3b9693468354769a435c7b444efea5a31f4b205700d7a8cab0bca8617e1d,0.0,372.1024333905537
Sourceforge_1783.exe,0.0,372.1024333905537
