Name,Subset_ID,Shapely_Value
Sourceforge_2436.exe,0.0,429.5136526769971
e4iYSqVAjGJZwfT5orak,0.0,429.5136526769971
dV3jJqMW64Z27mEHNXGU,0.0,429.5136526769971
Sourceforge_830.exe,0.0,429.5136526769971
c20a8e17553a8a2a2d9430765ac7a7c1405e4736e52058c80e5e81a2ffb4ad00,0.0,429.5136526769971
2401b207486b350e0fb5e68eeea9fa21f332bf2b560ddd28246e2ac09b53d1f3,0.0,429.5136526769971
346ce3b2f993f6eca03e3c14960f87ce18e218b395341fcc753dc9c6f627c43e,0.0,429.5136526769971
Sourceforge_2037.exe,0.0,429.5136526769971
Sourceforge_5783.exe,0.0,429.5136526769971
Sourceforge_4924.exe,0.0,429.5136526769971
5PsZU2Cf0jRbcvOtaDAg,0.0,429.5136526769971
1821.exe,0.0,429.5136526769971
95joqyVh0gaeEIbrv1BA,0.0,429.5136526769971
DYt4WIhbnmgyJkxEC6dT,0.0,429.5136526769971
f74eaeac7375507a8631bbe8e686607681696724a83e4da80dc2c85d1511cf93,0.0,429.5136526769971
jdcAqB7IF9bflzOVQMLY,0.0,429.5136526769971
Sourceforge_6828.exe,0.0,429.5136526769971
hdmGkzIWx89uo1T6PCXY,0.0,429.5136526769971
Sourceforge_5945.exe,0.0,429.5136526769971
975207ad193196e30f592c68d9125f79ea2ce6658261a8e8329ceb6864a49e4c,0.0,429.5136526769971
Sourceforge_6822.exe,0.0,429.5136526769971
fYECMU3kwa4u1rgtNPod,0.0,429.5136526769971
CNET_242461.exe,0.0,429.5136526769971
CNET_110478.exe,0.0,429.5136526769971
1856.exe,0.0,429.5136526769971
Sourceforge_637.exe,0.0,429.5136526769971
Sourceforge_6878.exe,0.0,429.5136526769971
c5b5a6b85efec5d87ae6981fb560775d97a4e0ded0cbeb4dffb41312975caa72,0.0,429.5136526769971
Sourceforge_6084.exe,0.0,429.5136526769971
bmOjLhGfn9tIgicHVCEZ,0.0,429.5136526769971
d064ca52097b703900e1388e064ec797303e5ebb9dce40fb7ba087a63cbaad38,0.0,429.5136526769971
Sourceforge_4190.exe,0.0,429.5136526769971
2099.exe,0.0,429.5136526769971
CXmzKlZGcaxrsvQfWLN9,0.0,429.5136526769971
Sourceforge_943.exe,0.0,429.5136526769971
Sourceforge_5538.exe,0.0,429.5136526769971
softonic63.exe,0.0,429.5136526769971
7e7d1803366d468d089ff0c15817cc44e03d3cc5109473086a613b68cf5cde80,0.0,429.5136526769971
Sourceforge_1526.exe,0.0,429.5136526769971
DhuiM79ptzVodnU0Ak84,0.0,429.5136526769971
CNET_210545.exe,0.0,429.5136526769971
Sourceforge_1183.exe,0.0,429.5136526769971
