Name,Subset_ID,Shapely_Value
Sourceforge_2282.exe,0.0,7918.966474921281
J8t7sprOxIUbZyg1cmBu,0.0,7918.966474921281
3d1d97011a4c14bd9aeee0d376904ccb3b7c245dac920659a570b93f6313b7f3,0.0,7918.966474921281
2zrDU8tlpNjoWaisTeK9,0.0,7918.966474921281
Jryaub7PNRt1h6nDzfvW,0.0,7918.966474921281
CNET_103189.exe,0.0,7918.966474921281
802.exe,0.0,7918.966474921281
apzPxCsQNhElHbFGBLk3,0.0,7918.966474921281
CNET_102205.exe,0.0,7918.966474921281
Sourceforge_6672.exe,0.0,7918.966474921281
Sourceforge_6125.exe,0.0,7918.966474921281
Sourceforge_127.exe,0.0,7918.966474921281
Sourceforge_1862.exe,0.0,7918.966474921281
3a78c9ef6f9f835459d4c09bd1dcab5da2b11d902e11177bbd106b346bf30041,0.0,7918.966474921281
1012.exe,0.0,7918.966474921281
c9ea2ab2a9b4d92dbf432fec8630f151a26c26ad3159b6ad6b8151c6870d4dcc,0.0,7918.966474921281
hMVA6CuFgxXOPnt24JoT,0.0,7918.966474921281
h0gOfNZV927YLpjo1xqu,0.0,7918.966474921281
CNET_100791.exe,0.0,7918.966474921281
Sourceforge_4927.exe,0.0,7918.966474921281
dJ8r0BjtTKZMFQXn3Aub,0.0,7918.966474921281
c9ec3caaf26a731e3ae6dc4e7b189a260749735c7b0634349fbc5cc406f1f383,0.0,7918.966474921281
7c20e68e67159e757fcfcc29cdf004154560cb9e94c354cc4d7a6f7167ded47e,0.0,7918.966474921281
dwBCl7xMSWvqFiZcJ1am,0.0,7918.966474921281
bsdFLWce8w4kI72U6hS0,0.0,7918.966474921281
32cfd3125df4596ebbe537f8ebe608a2e0da4ef99572123862fb088482db29e8,0.0,7918.966474921281
CNET_257903.exe,0.0,7918.966474921281
5a3fc2b2da38862b48271c7a10f67f065821afd37875be5ba549819753c0c415,0.0,7918.966474921281
DRskLvzQ13yJfr8McnwC,0.0,7918.966474921281
8a6578df6c38df21c5ab813758504bfe9a414846c9caa29cac17c6a7244e41e1,0.0,7918.966474921281
4bc55f7891ad47e573cf0bf40adceb19121cebe25b2ab711ced5475eea8ea92a,0.0,7918.966474921281
5zfkYBOKTD2NjpdI43Eo,0.0,7918.966474921281
23iLdjsJ6c01QNkrIRXD,0.0,7918.966474921281
CNET_245409.exe,0.0,7918.966474921281
0ZHV6acpJ9KkAWPjEI71,0.0,7918.966474921281
899.exe,0.0,7918.966474921281
9c11a0d361c7dfe2c7f628cfa27bb4a1c232096f8b53b4e2f6cbe48e82caef90,0.0,7918.966474921281
ca189f8dbb8393fb7f98526d75ad00a1fcca49a9e3391f5fe94d614ea8abcc03,0.0,7918.966474921281
IJr6lPZBdNCgUGakjMYc,0.0,7918.966474921281
CNET_221755.exe,0.0,7918.966474921281
CNET_21993.exe,0.0,7918.966474921281
940b10e06bc2eaeb5ff43de188d0b49244ee732645913e78ea66181ae275a822,0.0,7918.966474921281
a027ef406e53228024f08428f3c56671dd1c71232b1db7d67462ce677e58f424,0.0,7918.966474921281
Sourceforge_4942.exe,0.0,7918.966474921281
ad108b783f0bef5d9f73c39f41463d2e4c9bea35b1b27fbecba28b915a23be8e,0.0,7918.966474921281
JDC9zOMvfUxWby4HVFk3,0.0,7918.966474921281
dd84020134b552cd5a9e01bb0060f138e5c6c8d6b19156cfa01d7b7f4a54fee0,0.0,7918.966474921281
CNET_216328.exe,0.0,7918.966474921281
H6tgJ4jTyak8VsANRFud,0.0,7918.966474921281
3817ccd31c293f44a9560eaaee95ce253d9e4a71573c6b8ae71ed38848c8b8f3,0.0,7918.966474921281
812a50052902c464f85833f85dbba726560a850ea4dea163131b94253d44c3f8,0.0,7918.966474921281
Sourceforge_5857.exe,0.0,7918.966474921281
d4f78917458bde6dafcfd564f4af642d8964064973b64ade87ac134dd0493473,0.0,7918.966474921281
Sourceforge_4658.exe,0.0,7918.966474921281
softonic149.exe,0.0,7918.966474921281
AocU28V01uDMpbavxJmQ,0.0,7918.966474921281
5t84gFkWCXUQErYsRLcy,0.0,7918.966474921281
850.exe,0.0,7918.966474921281
d3278bb5c0507a41f24320cbc9b2a43f471c7b6322aabffe2aecfe1af8f31fd3,0.0,7918.966474921281
6Z9ok5lwEO2cXBsM7dWF,0.0,7918.966474921281
644f147ab3837b93921472432e61c08fb27aacd06a95d7077f4449c1af8a8245,0.0,7918.966474921281
589d34e812b6d551a7bae2be6e064a0322d38fbc476fbac65712e928f0026c71,0.0,7918.966474921281
3ee35b59b86122376980ea118db6ee299be9c4a746b14cc5b45743cb41b9dfc7,0.0,7918.966474921281
0c173aa09de6b1f48654384435af365af6cc3bfc655024f458a1a36ef44d20c8,0.0,7918.966474921281
6JIAcqDxegQoLzdNM91w,0.0,7918.966474921281
e5b73be7cb1eab11c08932eb80e8cc530380627d27599b6a7b1f7fe41c2a414f,0.0,7918.966474921281
ilxt65RehXQoDvTzdFLk,0.0,7918.966474921281
6db94c66cc418717aefa7fbd8115d5c98deed84397344c1ac76145b7f4413153,0.0,7918.966474921281
72f005cc0232597e94384f758cd988ffe44153a0fc93eaec75f112d74c989fce,0.0,7918.966474921281
4d214cc886bee52d1c4ccaa03d1d7d8355246ccf61e6996e71f82e9ac71a0bf0,0.0,7918.966474921281
