Subset_ID,Sv0,Sv1,Sv2,Sv3,Sv4,Sv5,Sv6,Sv7,Sv8,Sv9
0,554.1435390116252,6681.479823161395,6681.479823161395,6681.479823161395,6684.468380335143,6684.468380335143,6684.468380335143,6684.468380335143,6684.468380335143,6684.468380335143
1,6613.360688591668,556.247411367865,6613.360688591668,6613.360688591668,6615.917032215999,6615.917032215999,6615.917032215999,6615.917032215999,6615.917032215999,6615.917032215999
2,6681.60998993686,6681.60998993686,565.0282114685546,6681.60998993686,6684.530875882867,6684.530875882867,6684.530875882867,6684.530875882867,6684.530875882867,6684.530875882867
3,6621.868117273025,6621.868117273025,6621.868117273025,555.5016314637628,6624.549965003461,6624.549965003461,6624.549965003461,6624.549965003461,6624.549965003461,6624.549965003461
4,6578.493230591472,6578.493230591472,6578.493230591472,6578.493230591472,555.5340914273374,6580.938070157494,6580.938070157494,6580.938070157494,6580.938070157494,6580.938070157494
5,6621.681514820893,6621.681514820893,6621.681514820893,6621.681514820893,6624.422179003125,553.3116644469109,6624.422179003125,6624.422179003125,6624.422179003125,6624.422179003125
6,6651.246886414991,6651.246886414991,6651.246886414991,6652.187550761705,6653.8639094510545,6653.8639094510545,560.4454114398985,6653.8639094510545,6653.8639094510545,6653.8639094510545
7,6716.7605291631935,6716.7605291631935,6716.7605291631935,6719.653341201905,6719.653341201905,6719.653341201905,6719.653341201905,559.8684095564975,6719.653341201905,6719.653341201905
8,6650.598718290335,6650.598718290335,6650.598718290335,6653.262483613222,6653.262483613222,6653.262483613222,6653.262483613222,6653.262483613222,564.06407947444,6653.262483613222
9,6686.108765887315,6686.108765887315,6686.108765887315,6689.036402867045,6689.036402867045,6689.036402867045,6689.036402867045,6689.036402867045,6689.036402867045,559.9248378832784
